"component","route","source","line","interaction","api_candidates","review_flags"
"patient","/family/permission-request","patient/nabd plus/app/family/permission-request.tsx","129","onPress={() => togglePerm(perm.key)}","/family/permissions/pending | /family/permissions/respond/${requestInfo._id || requestInfo.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/family/permission-request","patient/nabd plus/app/family/permission-request.tsx","145","<Button label=""قبول الصلاحيات"" variant=""gradient"" icon=""check_circle"" onPress={handleAccept} full={false} style={{ flex: 1 }}/>","/family/permissions/pending | /family/permissions/respond/${requestInfo._id || requestInfo.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/family/permission-request","patient/nabd plus/app/family/permission-request.tsx","146","<Button label=""رفض الكل"" variant=""outline"" icon=""close"" onPress={handleReject} full={false} style={{ flex: 1 }}/>","/family/permissions/pending | /family/permissions/respond/${requestInfo._id || requestInfo.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/family/permissions","patient/nabd plus/app/family/permissions.tsx","162","onPress: async () => {","/family/permissions/request | /family/remove-member/${memberId}",""
"patient","/family/permissions","patient/nabd plus/app/family/permissions.tsx","213","<IconButton icon=""back"" onPress={() => router.back()} />","/family/permissions/request | /family/remove-member/${memberId}",""
"patient","/family/permissions","patient/nabd plus/app/family/permissions.tsx","289","onPress={handleRemoveMember}","/family/permissions/request | /family/remove-member/${memberId}",""
"patient","/family/permissions","patient/nabd plus/app/family/permissions.tsx","348","onPress={handleSave}","/family/permissions/request | /family/remove-member/${memberId}",""
"patient","/family/shared-calendar","patient/nabd plus/app/family/shared-calendar.tsx","8","TouchableOpacity,","/family/calendar | /family/calendar/event | /family/calendar/event/${id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/family/shared-calendar","patient/nabd plus/app/family/shared-calendar.tsx","72","onPress: async (title) => {","/family/calendar | /family/calendar/event | /family/calendar/event/${id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/family/shared-calendar","patient/nabd plus/app/family/shared-calendar.tsx","121","onPress: async () => {","/family/calendar | /family/calendar/event | /family/calendar/event/${id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/family/shared-calendar","patient/nabd plus/app/family/shared-calendar.tsx","172","<IconButton icon=""back"" onPress={() => router.back()} />","/family/calendar | /family/calendar/event | /family/calendar/event/${id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/family/shared-calendar","patient/nabd plus/app/family/shared-calendar.tsx","186","<TouchableOpacity","/family/calendar | /family/calendar/event | /family/calendar/event/${id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/family/shared-calendar","patient/nabd plus/app/family/shared-calendar.tsx","188","onPress={() => setSelectedDay(i)}","/family/calendar | /family/calendar/event | /family/calendar/event/${id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/family/shared-calendar","patient/nabd plus/app/family/shared-calendar.tsx","209","</TouchableOpacity>","/family/calendar | /family/calendar/event | /family/calendar/event/${id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/family/shared-calendar","patient/nabd plus/app/family/shared-calendar.tsx","228","onPress={handleAddEvent}","/family/calendar | /family/calendar/event | /family/calendar/event/${id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/family/shared-calendar","patient/nabd plus/app/family/shared-calendar.tsx","279","onPress={() => handleDeleteEvent(e.id)}","/family/calendar | /family/calendar/event | /family/calendar/event/${id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/family/voice-call","patient/nabd plus/app/family/voice-call.tsx","4","import { View, StyleSheet, StatusBar, TouchableOpacity } from ""react-native"";","","تفاعلات دون عقد API حرفي في الملف"
"patient","/family/voice-call","patient/nabd plus/app/family/voice-call.tsx","56","onPress={() => setMuted(!muted)}","","تفاعلات دون عقد API حرفي في الملف"
"patient","/family/voice-call","patient/nabd plus/app/family/voice-call.tsx","62","onPress={() => setSpeaker(!speaker)}","","تفاعلات دون عقد API حرفي في الملف"
"patient","/family/voice-call","patient/nabd plus/app/family/voice-call.tsx","68","onPress={() => router.push(""/family/chat"")}","","تفاعلات دون عقد API حرفي في الملف"
"patient","/family/voice-call","patient/nabd plus/app/family/voice-call.tsx","71","<TouchableOpacity onPress={() => router.back()} style={st.endBtn}>","","تفاعلات دون عقد API حرفي في الملف"
"patient","/family/voice-call","patient/nabd plus/app/family/voice-call.tsx","73","</TouchableOpacity>","","تفاعلات دون عقد API حرفي في الملف"
"patient","/family/voice-call","patient/nabd plus/app/family/voice-call.tsx","79","function Btn({ icon, label, active, onPress }: any) {","","تفاعلات دون عقد API حرفي في الملف"
"patient","/family/voice-call","patient/nabd plus/app/family/voice-call.tsx","81","<TouchableOpacity","","تفاعلات دون عقد API حرفي في الملف"
"patient","/family/voice-call","patient/nabd plus/app/family/voice-call.tsx","82","onPress={onPress}","","تفاعلات دون عقد API حرفي في الملف"
"patient","/family/voice-call","patient/nabd plus/app/family/voice-call.tsx","93","</TouchableOpacity>","","تفاعلات دون عقد API حرفي في الملف"
"patient","/health/actionable-order","patient/nabd plus/app/health/actionable-order.tsx","3","import { View, Text, ScrollView, TouchableOpacity, StyleSheet, ActivityIndicator } from 'react-native';","","تفاعلات دون عقد API حرفي في الملف"
"patient","/health/actionable-order","patient/nabd plus/app/health/actionable-order.tsx","28","router.push('/pharmacy');","","تفاعلات دون عقد API حرفي في الملف"
"patient","/health/actionable-order","patient/nabd plus/app/health/actionable-order.tsx","37","router.push('/labs');","","تفاعلات دون عقد API حرفي في الملف"
"patient","/health/actionable-order","patient/nabd plus/app/health/actionable-order.tsx","44","<TouchableOpacity onPress={() => router.back()} style={styles.backBtn}>","","تفاعلات دون عقد API حرفي في الملف"
"patient","/health/actionable-order","patient/nabd plus/app/health/actionable-order.tsx","46","</TouchableOpacity>","","تفاعلات دون عقد API حرفي في الملف"
"patient","/health/actionable-order","patient/nabd plus/app/health/actionable-order.tsx","76","<TouchableOpacity style={styles.actionBtn} onPress={handleOrderMeds} disabled={loading}>","","تفاعلات دون عقد API حرفي في الملف"
"patient","/health/actionable-order","patient/nabd plus/app/health/actionable-order.tsx","79","</TouchableOpacity>","","تفاعلات دون عقد API حرفي في الملف"
"patient","/health/actionable-order","patient/nabd plus/app/health/actionable-order.tsx","105","<TouchableOpacity style={[styles.actionBtn, { backgroundColor: theme.warning }]} onPress={handleBookLabs} disabled={loading}>","","تفاعلات دون عقد API حرفي في الملف"
"patient","/health/actionable-order","patient/nabd plus/app/health/actionable-order.tsx","108","</TouchableOpacity>","","تفاعلات دون عقد API حرفي في الملف"
"patient","/health/actionable-order","patient/nabd plus/app/health/actionable-order.tsx","127","<TouchableOpacity style={[styles.actionBtn, { backgroundColor: theme.info }]} disabled={loading}>","","تفاعلات دون عقد API حرفي في الملف"
"patient","/health/actionable-order","patient/nabd plus/app/health/actionable-order.tsx","130","</TouchableOpacity>","","تفاعلات دون عقد API حرفي في الملف"
"patient","/health/chronic-disease","patient/nabd plus/app/health/chronic-disease.tsx","4","import { View, StyleSheet, ScrollView, TouchableOpacity} from 'react-native';","/health/chronic-diseases | /health/vitals",""
"patient","/health/chronic-disease","patient/nabd plus/app/health/chronic-disease.tsx","46","<IconButton icon=""back"" bg={colors.surfaceSecondary} color={colors.textPrimary} onPress={() => router.back()} />","/health/chronic-diseases | /health/vitals",""
"patient","/health/chronic-disease","patient/nabd plus/app/health/chronic-disease.tsx","64","<TouchableOpacity onPress={() => setExpandedId(expandedId === cond.id ? null : cond.id)} style={styles.condHeader}>","/health/chronic-diseases | /health/vitals",""
"patient","/health/chronic-disease","patient/nabd plus/app/health/chronic-disease.tsx","83","</TouchableOpacity>","/health/chronic-diseases | /health/vitals",""
"patient","/health/chronic-disease","patient/nabd plus/app/health/chronic-disease.tsx","133","<TouchableOpacity onPress={() => router.push('/(tabs)/consultations')}","/health/chronic-diseases | /health/vitals",""
"patient","/health/chronic-disease","patient/nabd plus/app/health/chronic-disease.tsx","136","</TouchableOpacity>","/health/chronic-diseases | /health/vitals",""
"patient","/health/chronic-disease","patient/nabd plus/app/health/chronic-disease.tsx","160","<TouchableOpacity onPress={() => router.push('/health/vitals')}","/health/chronic-diseases | /health/vitals",""
"patient","/health/chronic-disease","patient/nabd plus/app/health/chronic-disease.tsx","164","</TouchableOpacity>","/health/chronic-diseases | /health/vitals",""
"patient","/health/chronic-medications","patient/nabd plus/app/health/chronic-medications.tsx","4","import { View, StyleSheet, ScrollView, StatusBar, TouchableOpacity, Switch } from 'react-native';","/health/chronic-meds",""
"patient","/health/chronic-medications","patient/nabd plus/app/health/chronic-medications.tsx","37","router.push({ pathname: '/(tabs)/pharmacy', params: { search: med.name } });","/health/chronic-meds",""
"patient","/health/chronic-medications","patient/nabd plus/app/health/chronic-medications.tsx","45","<IconButton icon=""add"" bg={colors.surfaceSecondary} color={colors.textPrimary} onPress={() => router.push('/health/medication-reminder-add')} />","/health/chronic-meds",""
"patient","/health/chronic-medications","patient/nabd plus/app/health/chronic-medications.tsx","47","<IconButton icon=""back"" bg={colors.surfaceSecondary} color={colors.textPrimary} onPress={() => router.back()} />","/health/chronic-meds",""
"patient","/health/chronic-medications","patient/nabd plus/app/health/chronic-medications.tsx","103","<Button label=""طلب من الصيدلية الآن"" variant=""primary"" icon=""shopping_cart"" size=""sm"" onPress={() => orderFromPharmacy(m)} style={{ marginTop: 8 }} />","/health/chronic-meds",""
"patient","/health/chronic-medications","patient/nabd plus/app/health/chronic-medications.tsx","109","<Button label=""إضافة دواء مزمن جديد"" variant=""outline"" icon=""add"" onPress={() => router.push('/health/medication-reminder-add')} />","/health/chronic-meds",""
"patient","/health/conditions-allergies","patient/nabd plus/app/health/conditions-allergies.tsx","9","TouchableOpacity,","","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة | تفاعلات دون عقد API حرفي في الملف"
"patient","/health/conditions-allergies","patient/nabd plus/app/health/conditions-allergies.tsx","141","onPress={() => router.back()}","","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة | تفاعلات دون عقد API حرفي في الملف"
"patient","/health/conditions-allergies","patient/nabd plus/app/health/conditions-allergies.tsx","168","<TouchableOpacity","","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة | تفاعلات دون عقد API حرفي في الملف"
"patient","/health/conditions-allergies","patient/nabd plus/app/health/conditions-allergies.tsx","170","onPress={() => addCondition(c)}","","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة | تفاعلات دون عقد API حرفي في الملف"
