archive_path	member_path	sha256	phase0a_sha256	sha256_match	line_count	kind	role	domain	fully_read	evidence_file	evidence_section	line_ranges_read	routes_events	dto_schema_collection	consumers	auth_ownership	state_transitions	price_payment_insurance_source	tests	notes
nabdah-backend.zip	src/modules/home-care/repositories/homecarebooking.repository.ts	a83fea04a6c5b8674768255f4b3dfd6f278f6b4bce915a243b4fd4f99d84809d	a83fea04a6c5b8674768255f4b3dfd6f278f6b4bce915a243b4fd4f99d84809d	YES	13	OWNED_SOURCE_MEMBER	repository	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/home-care/repositories/medicalsupplyrequest.repository.ts	c8e6f271b645ee4c1105af0d2c99ead834c31fbd0a739ac5cb6b5cc85b488b93	c8e6f271b645ee4c1105af0d2c99ead834c31fbd0a739ac5cb6b5cc85b488b93	YES	13	OWNED_SOURCE_MEMBER	repository	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/home-care/repositories/careplan.repository.ts	1369d6fcb014b0d5cd278a3da584d3ec9042d0271ae3d2d5de12e0f8efc297ca	1369d6fcb014b0d5cd278a3da584d3ec9042d0271ae3d2d5de12e0f8efc297ca	YES	13	OWNED_SOURCE_MEMBER	repository	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/home-care/controllers/home-care-tracking.controller.spec.ts	d8455ff45437a0d7b8ac67767612cd3dd29ce728e58b2415600176f032aed4f2	d8455ff45437a0d7b8ac67767612cd3dd29ce728e58b2415600176f032aed4f2	YES	43	OWNED_SOURCE_MEMBER	controller	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/home-care/controllers/home-care-tracking.controller.ts	9249781e53e0bfd4da8a30209667d76281913b10c2e27ce200f3877df513af41	9249781e53e0bfd4da8a30209667d76281913b10c2e27ce200f3877df513af41	YES	107	OWNED_SOURCE_MEMBER	controller	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/drivers/drivers.controller.ts	300c0abb6a196595e506affaa17765e55af164cc66eeb99df4174ea537641e9f	300c0abb6a196595e506affaa17765e55af164cc66eeb99df4174ea537641e9f	YES	89	OWNED_SOURCE_MEMBER	controller	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/drivers/drivers.module.ts	4c8bbc7e2f65abf0f5c5a01f897f32ddba723834c60421cf33f33dd39d27a947	4c8bbc7e2f65abf0f5c5a01f897f32ddba723834c60421cf33f33dd39d27a947	YES	29	OWNED_SOURCE_MEMBER	source/config	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/drivers/drivers.service.ts	a545df6f4a9fc30dcd853bbec84349772c0463d6e19a6a1192dcc3e6f0b38dc2	a545df6f4a9fc30dcd853bbec84349772c0463d6e19a6a1192dcc3e6f0b38dc2	YES	159	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/drivers/repositories/delivery.repository.ts	67115431cb732cc71b3e4ef36cb4fad8d24ae2849cfcf7da4515be5861fa27b9	67115431cb732cc71b3e4ef36cb4fad8d24ae2849cfcf7da4515be5861fa27b9	YES	13	OWNED_SOURCE_MEMBER	repository	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/drivers/repositories/user.repository.ts	810663ec29e799517a445a91b1f0910bc5897c86ff1bea728b30feda1d5f6ca7	810663ec29e799517a445a91b1f0910bc5897c86ff1bea728b30feda1d5f6ca7	YES	13	OWNED_SOURCE_MEMBER	repository	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/drivers/repositories/drivershift.repository.ts	8f5a022cbba363511c3e6e29004c0dc07061b723fbf17a6ecbd8239edc297adc	8f5a022cbba363511c3e6e29004c0dc07061b723fbf17a6ecbd8239edc297adc	YES	13	OWNED_SOURCE_MEMBER	repository	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/drivers/repositories/order.repository.ts	17033cbe1be9edd2efec6aada595c57abd36c931d76a7aac3d19d254da39cec0	17033cbe1be9edd2efec6aada595c57abd36c931d76a7aac3d19d254da39cec0	YES	13	OWNED_SOURCE_MEMBER	repository	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/coturn/coturn.controller.ts	9ee3ca191c09935d2015c37de8dc85d57fea5fc3bc7bf3adf0bef0652ecb277d	9ee3ca191c09935d2015c37de8dc85d57fea5fc3bc7bf3adf0bef0652ecb277d	YES	19	OWNED_SOURCE_MEMBER	controller	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/coturn/coturn.service.ts	28ec2d30f4057a4bf19fa939a7dae56a5af0f543d4657ad1f7105af544e65049	28ec2d30f4057a4bf19fa939a7dae56a5af0f543d4657ad1f7105af544e65049	YES	93	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/coturn/coturn.module.ts	852f1a11f19d469ef13915ed45e081375d98c4441051743095004399ee4aad26	852f1a11f19d469ef13915ed45e081375d98c4441051743095004399ee4aad26	YES	10	OWNED_SOURCE_MEMBER	source/config	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/compat/compat.module.ts	568112a93e8ce1261814676b911d4f09e904f7613621e6cf9a59b3b363614766	568112a93e8ce1261814676b911d4f09e904f7613621e6cf9a59b3b363614766	YES	1139	OWNED_SOURCE_MEMBER	source/config	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/compat/compat-family-chat.spec.ts	22c321fcce19ce360b45375b19b5881df594496dfb19a1a448055dafeb82299f	22c321fcce19ce360b45375b19b5881df594496dfb19a1a448055dafeb82299f	YES	40	OWNED_SOURCE_MEMBER	test	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/compat/admin-spa.module.ts	1ecb2753b050e7192d84191b7aef420457a5feae6600f9186d22104f5fa09e5e	1ecb2753b050e7192d84191b7aef420457a5feae6600f9186d22104f5fa09e5e	YES	1362	OWNED_SOURCE_MEMBER	source/config	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/compat/admin-nursing-containment.spec.ts	b73431ce733b9789151766cb4bdabd93669432f0bd6cdce4540ad854bee1d6fd	b73431ce733b9789151766cb4bdabd93669432f0bd6cdce4540ad854bee1d6fd	YES	11	OWNED_SOURCE_MEMBER	test	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/device-trust/device-trust.module.ts	ea43e90bb85b9d32b39f1ebfe1b71146ef93f8fc9a7afaf98aba6c5065ae4c03	ea43e90bb85b9d32b39f1ebfe1b71146ef93f8fc9a7afaf98aba6c5065ae4c03	YES	165	OWNED_SOURCE_MEMBER	source/config	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/security/security.module.ts	3062e2ee82518bec03e16ddeaf2dd0dcf8be6e69beba33e557370252c3d12cc1	3062e2ee82518bec03e16ddeaf2dd0dcf8be6e69beba33e557370252c3d12cc1	YES	180	OWNED_SOURCE_MEMBER	source/config	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/provider-requests.doctor-contract.spec.ts	6854a8c982d18e210ff8ff5623f3de7d53e087be178caaea04424cbbcc2d2616	6854a8c982d18e210ff8ff5623f3de7d53e087be178caaea04424cbbcc2d2616	YES	52	OWNED_SOURCE_MEMBER	test	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/provider.module.ts	f95e11086a820c0f4152de0738ac96d97355db5ba7d07f03a7b00d9107dfa78f	f95e11086a820c0f4152de0738ac96d97355db5ba7d07f03a7b00d9107dfa78f	YES	192	OWNED_SOURCE_MEMBER	source/config	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/leave-requests.controller.ts	a1e2807cd3bb76553a1eb006e42347717a6476b502d4519fafaf75a641620e7f	a1e2807cd3bb76553a1eb006e42347717a6476b502d4519fafaf75a641620e7f	YES	64	OWNED_SOURCE_MEMBER	controller	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/simulated-features.dto.ts	5f346731ff29848a8d7d10bcf7b5912f0382f7ce9e91dfe91fd20aade1954b02	5f346731ff29848a8d7d10bcf7b5912f0382f7ce9e91dfe91fd20aade1954b02	YES	141	OWNED_SOURCE_MEMBER	dto	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/provider.controllers.ts	90f2b6220759a351a2acbefc1a7b09268590d43ac6a705811acd2f54a3001c28	90f2b6220759a351a2acbefc1a7b09268590d43ac6a705811acd2f54a3001c28	YES	535	OWNED_SOURCE_MEMBER	controller	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/simulated-features.controller.ts	5974531349f1536a5d27d4c98d7d65513b661123993bac61c4df420645f357ce	5974531349f1536a5d27d4c98d7d65513b661123993bac61c4df420645f357ce	YES	197	OWNED_SOURCE_MEMBER	controller	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/provider.enums.ts	a68011e7579a4c890567ce415243e01da7c6534449e61046b887d643cb6a8773	a68011e7579a4c890567ce415243e01da7c6534449e61046b887d643cb6a8773	YES	91	OWNED_SOURCE_MEMBER	source/config	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/services/provider-auth.service.ts	058dbe7ae7a347abd3707698bf196b029169287e1445f90c269259fbabbf6226	058dbe7ae7a347abd3707698bf196b029169287e1445f90c269259fbabbf6226	YES	221	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/services/provider-scoring.service.ts	1b4e47ab657101e39f2a27b5f2e9f5bfb83ec2b75e90249934234b75562a2ef3	1b4e47ab657101e39f2a27b5f2e9f5bfb83ec2b75e90249934234b75562a2ef3	YES	107	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/services/assignment-strategy.service.ts	285c3b58de81b202b6a75536022433dfb0e24fbbc72adb741c440d42d218036f	285c3b58de81b202b6a75536022433dfb0e24fbbc72adb741c440d42d218036f	YES	242	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/services/scheduling-engine.service.ts	60db5db16017d2430cd059cd8bed5a97c08ad4d0d3f499180a6e2726a8694935	60db5db16017d2430cd059cd8bed5a97c08ad4d0d3f499180a6e2726a8694935	YES	111	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/services/provider-request-engine.service.ts	b5b020ba9e99d712fab67911270b0ea8959f394807619d216f50dde2f04a0b69	b5b020ba9e99d712fab67911270b0ea8959f394807619d216f50dde2f04a0b69	YES	246	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/services/provider-profile.service.ts	cce9d156359264b3985477b9ffeafdc7d8db8ac455d9f6c74e04189edacbcc75	cce9d156359264b3985477b9ffeafdc7d8db8ac455d9f6c74e04189edacbcc75	YES	216	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/services/provider-notifications.service.ts	9a64838a33cf582faf59a2b0a5744246499bb8953f32f4165cfff6c16e0ac81d	9a64838a33cf582faf59a2b0a5744246499bb8953f32f4165cfff6c16e0ac81d	YES	55	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/services/provider-otp.service.ts	339a6cc38e1f1ffdfa3af8b3521316ae8a6f270fa0580b7572494a3b5e00fddc	339a6cc38e1f1ffdfa3af8b3521316ae8a6f270fa0580b7572494a3b5e00fddc	YES	98	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/services/geo-engine.service.ts	1eae4a59e8a843db8c1d052c24cba5f09b99e2041e61b3060302ed2029797be7	1eae4a59e8a843db8c1d052c24cba5f09b99e2041e61b3060302ed2029797be7	YES	52	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/services/provider-matching.service.ts	93e6d97a46e3e4c03ac6d676becfd8fdb33deb4c96ecd867935aefe67412d44e	93e6d97a46e3e4c03ac6d676becfd8fdb33deb4c96ecd867935aefe67412d44e	YES	212	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/services/service-capability.service.ts	0477ed26d5f82a2d2fc44b4a660e586c6e2d27ec29cf1668cd2b132d00b46482	0477ed26d5f82a2d2fc44b4a660e586c6e2d27ec29cf1668cd2b132d00b46482	YES	219	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/services/provider-request-engine.service.assignment.spec.ts	bafdaeda50c0c8b889f76aa9e3708a72f8d85c653c4990c84695377e6a582753	bafdaeda50c0c8b889f76aa9e3708a72f8d85c653c4990c84695377e6a582753	YES	32	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/services/provider-operators.service.ts	d6a3e1d47b241c11d544cc24a6436526fcf81198ac4d4f77110a9a6145f27f15	d6a3e1d47b241c11d544cc24a6436526fcf81198ac4d4f77110a9a6145f27f15	YES	98	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/services/provider-schedule.service.ts	2644994984a6a9b222a9b7dd6f299145b086fee4fe9d885af95fd2336a4a67f1	2644994984a6a9b222a9b7dd6f299145b086fee4fe9d885af95fd2336a4a67f1	YES	64	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/services/provider-dashboard.service.ts	b338dffaf9f0bb6656e2ae822c3b301a2caec22aceba9fb4311891ae0734f9c8	b338dffaf9f0bb6656e2ae822c3b301a2caec22aceba9fb4311891ae0734f9c8	YES	107	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/services/provider-seed.service.ts	a8e354c1d3224d0f417584a28f7a97003e4f2185b97535c1695f32af970349eb	a8e354c1d3224d0f417584a28f7a97003e4f2185b97535c1695f32af970349eb	YES	344	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/services/provider-admin.service.ts	1694f07d5bb4e0e1e27cc5afb38f1bf62c9628e810638e666de44e88d3fe1aa2	1694f07d5bb4e0e1e27cc5afb38f1bf62c9628e810638e666de44e88d3fe1aa2	YES	186	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/services/provider-image-processor.service.ts	8b015c4902c11bda40470a9945f68e3d209525fdaf559a02faafaa78673d8415	8b015c4902c11bda40470a9945f68e3d209525fdaf559a02faafaa78673d8415	YES	316	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/services/provider-mailer.service.ts	89ed0f554e7bdd2cd7f081f2b401f8845c5a77260f0d804e8cf65b640673d62d	89ed0f554e7bdd2cd7f081f2b401f8845c5a77260f0d804e8cf65b640673d62d	YES	95	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/services/repositories/providersession.repository.ts	dc4844985f188ab883f4cc1c921f4366ca29852957b439d0264b2d1cd8e9d542	dc4844985f188ab883f4cc1c921f4366ca29852957b439d0264b2d1cd8e9d542	YES	12	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/services/repositories/homecareservicecatalogitem.repository.ts	e8eab7b171855940787cf90db5cbc0f00d6fbe2712fc149ffbb3cd8d470b5702	e8eab7b171855940787cf90db5cbc0f00d6fbe2712fc149ffbb3cd8d470b5702	YES	13	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/services/repositories/providernotification.repository.ts	85e1a5dec764fb473358cd3ab74e55e8cc85318e3a5c027caac2a07522e3a3c8	85e1a5dec764fb473358cd3ab74e55e8cc85318e3a5c027caac2a07522e3a3c8	YES	13	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/services/repositories/providerscheduleslot.repository.ts	4ac66d4f8439715155521c397a3cac174e7de3e04deb60e306e738016e820d36	4ac66d4f8439715155521c397a3cac174e7de3e04deb60e306e738016e820d36	YES	13	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/services/repositories/providerdeliveryzone.repository.ts	20d55f014ed13e175467f26fd9c90859eedbbcaf5f33f116ff859807510acf00	20d55f014ed13e175467f26fd9c90859eedbbcaf5f33f116ff859807510acf00	YES	13	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/services/repositories/provideraccountprofile.repository.ts	41286ae8c55085ed5b35356c5b3066ba3d0665682090188b660c32dd27e17421	41286ae8c55085ed5b35356c5b3066ba3d0665682090188b660c32dd27e17421	YES	13	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/provider/services/repositories/doctorsessiontype.repository.ts	6fcdb62a1d466438dae5182905c42194cf100ba67ce9be2dbeacd696314884c6	6fcdb62a1d466438dae5182905c42194cf100ba67ce9be2dbeacd696314884c6	YES	13	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
