component	file	line	endpoints	classification	marker
patient	patient-app/nabd_plus/app/drug-scanner/index.tsx	199	/(tabs	WIRED_CANDIDATE	<TouchableOpacity onPress={() => router.push('/(tabs)/consultations')}
patient	patient-app/nabd_plus/app/drug-scanner/index.tsx	203		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setScanState('idle')}
patient	patient-app/nabd_plus/app/maternity/hub.tsx	57	/maternity/content	WIRED_CANDIDATE	apiFetch('/maternity/content').then(res => setContent(res)).catch(() => null);
patient	patient-app/nabd_plus/app/maternity/hub.tsx	59	/maternity/profile	WIRED_CANDIDATE	const res = await apiFetch('/maternity/profile').catch(() => null);
patient	patient-app/nabd_plus/app/maternity/hub.tsx	76	/maternity/maternity-setup	WIRED_CANDIDATE	router.replace('/maternity/maternity-setup');
patient	patient-app/nabd_plus/app/maternity/hub.tsx	192	/maternity/profile	WIRED_CANDIDATE	const updated = await apiFetch('/maternity/profile', {
patient	patient-app/nabd_plus/app/maternity/hub.tsx	217		UI_ACTION_REVIEW	const updated = await apiFetch(`/maternity/checkups/${encodeURIComponent(week)}/toggle`, { method: 'PUT' });
patient	patient-app/nabd_plus/app/maternity/hub.tsx	264	/maternity/baby-development|/maternity/ovulation-tracker	WIRED_CANDIDATE	onPress={() => router.push((status === 'pregnant' ? '/maternity/baby-development' : '/maternity/ovulation-tracker') as any)}
patient	patient-app/nabd_plus/app/maternity/hub.tsx	270		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()} style={styles.hBtn}>
patient	patient-app/nabd_plus/app/maternity/hub.tsx	286		UI_ACTION_REVIEW	onPress={() => handleToggleStatus('planning')}
patient	patient-app/nabd_plus/app/maternity/hub.tsx	297		UI_ACTION_REVIEW	onPress={() => handleToggleStatus('pregnant')}
patient	patient-app/nabd_plus/app/maternity/hub.tsx	360	/maternity/ovulation-tracker	WIRED_CANDIDATE	onPress={() => router.push('/maternity/ovulation-tracker' as any)}
patient	patient-app/nabd_plus/app/maternity/hub.tsx	376		UI_ACTION_REVIEW	onPress={() => router.push(q.route as any)}
patient	patient-app/nabd_plus/app/maternity/hub.tsx	392	/maternity/baby-development	WIRED_CANDIDATE	<TouchableOpacity onPress={() => router.push('/maternity/baby-development')}>
patient	patient-app/nabd_plus/app/maternity/hub.tsx	442		UI_ACTION_REVIEW	onPress={() => handleToggleCheckup(c.week)}
patient	patient-app/nabd_plus/app/maternity/hub.tsx	464	/(tabs	WIRED_CANDIDATE	onPress={() => router.push('/(tabs)/consultations')}
patient	patient-app/nabd_plus/app/maternity/hub.tsx	513	/(tabs	WIRED_CANDIDATE	onPress={() => router.push('/(tabs)/diagnostics' as any)}
patient	patient-app/nabd_plus/app/maternity/ovulation-tracker.tsx	75		UI_ACTION_REVIEW	<TouchableOpacity onPress={handlePrevMonth} style={styles.calArrow}>
patient	patient-app/nabd_plus/app/maternity/ovulation-tracker.tsx	81		UI_ACTION_REVIEW	<TouchableOpacity onPress={handleNextMonth} style={styles.calArrow}>
patient	patient-app/nabd_plus/app/maternity/ovulation-tracker.tsx	112		UI_ACTION_REVIEW	onPress={() => handleDaySelect(day)}
patient	patient-app/nabd_plus/app/maternity/ovulation-tracker.tsx	231	/maternity/profile	WIRED_CANDIDATE	await apiFetch('/maternity/profile', {
patient	patient-app/nabd_plus/app/maternity/ovulation-tracker.tsx	247	/maternity/hub	WIRED_CANDIDATE	router.replace('/maternity/hub');
patient	patient-app/nabd_plus/app/maternity/ovulation-tracker.tsx	257		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()} style={styles.hBtn}>
patient	patient-app/nabd_plus/app/maternity/ovulation-tracker.tsx	341		UI_ACTION_REVIEW	<TouchableOpacity onPress={handleSaveAndExit} style={[styles.saveBtn, { backgroundColor: colors.primary } ]}>
patient	patient-app/nabd_plus/app/maternity/ovulation-tracker.tsx	399		UI_ACTION_REVIEW	onPress={() => setRegular(true)}
patient	patient-app/nabd_plus/app/maternity/ovulation-tracker.tsx	411		UI_ACTION_REVIEW	onPress={() => setRegular(false)}
patient	patient-app/nabd_plus/app/maternity/ovulation-tracker.tsx	429		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setCycleLen(Math.max(21, cycleLen - 1))} style={styles.cntBtn}>
patient	patient-app/nabd_plus/app/maternity/ovulation-tracker.tsx	436		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setCycleLen(Math.min(45, cycleLen + 1))} style={styles.cntBtn}>
patient	patient-app/nabd_plus/app/maternity/ovulation-tracker.tsx	474		UI_ACTION_REVIEW	<TouchableOpacity onPress={handleBack} style={[styles.backBtn, { borderColor: colors.border } ]}>
patient	patient-app/nabd_plus/app/maternity/ovulation-tracker.tsx	478		UI_ACTION_REVIEW	<TouchableOpacity onPress={handleNext} style={styles.nextBtn}>
patient	patient-app/nabd_plus/app/maternity/pregnancy-tracker.tsx	45	/maternity/profile	WIRED_CANDIDATE	let res = await apiFetch('/maternity/profile').catch(() => null);
patient	patient-app/nabd_plus/app/maternity/pregnancy-tracker.tsx	95	/maternity/kicks	WIRED_CANDIDATE	const updated = await apiFetch('/maternity/kicks', {
patient	patient-app/nabd_plus/app/maternity/pregnancy-tracker.tsx	130	/maternity/contractions	WIRED_CANDIDATE	const updated = await apiFetch('/maternity/contractions', {
patient	patient-app/nabd_plus/app/maternity/pregnancy-tracker.tsx	154		UI_ACTION_REVIEW	const updated = await apiFetch(`/maternity/checkups/${encodeURIComponent(week)}/toggle`, { method: 'PUT' });
patient	patient-app/nabd_plus/app/maternity/pregnancy-tracker.tsx	181		UI_ACTION_REVIEW	"<IconButton icon=""back"" bg=""rgba(255,255,255,0.18)"" color=""#fff"" onPress={() => router.back()} />"
patient	patient-app/nabd_plus/app/maternity/pregnancy-tracker.tsx	221		UI_ACTION_REVIEW	<TouchableOpacity onPress={handleRecordKick} style={[st.recordKickBtn, { backgroundColor: '#EC4899' } ]}>
