component	file	line	endpoints	classification	marker
patient	patient-app/app/health/conditions-allergies.tsx	229		UI_ACTION_REVIEW	onPress={() => addAllergy(a)}
patient	patient-app/app/health/conditions-allergies.tsx	255		UI_ACTION_REVIEW	onPress={() => removeAllergy(a)}
patient	patient-app/app/health/conditions-allergies.tsx	299		UI_ACTION_REVIEW	<Button
patient	patient-app/app/health/conditions-allergies.tsx	305		UI_ACTION_REVIEW	onPress={handleSave}
patient	patient-app/app/health/edit-profile.tsx	16		UI_ACTION_REVIEW	"import { apiFetch } from ""../../src/services/api"";"
patient	patient-app/app/health/edit-profile.tsx	59	/users/me/profile	WIRED_CANDIDATE	const data = await apiFetch<any>('/users/me/profile');
patient	patient-app/app/health/edit-profile.tsx	95	/users/me/profile	WIRED_CANDIDATE	await apiFetch('/users/me/profile', {
patient	patient-app/app/health/edit-profile.tsx	173		UI_ACTION_REVIEW	onPress={() => router.back()}
patient	patient-app/app/health/edit-profile.tsx	250		UI_ACTION_REVIEW	"onPress={() => update(""gender"", g)}"
patient	patient-app/app/health/edit-profile.tsx	351		UI_ACTION_REVIEW	"onPress={() => update(""bloodType"", bt)}"
patient	patient-app/app/health/edit-profile.tsx	396		UI_ACTION_REVIEW	onPress={() => removeAllergy(a)}
patient	patient-app/app/health/edit-profile.tsx	412		UI_ACTION_REVIEW	onPress={addAllergy}
patient	patient-app/app/health/edit-profile.tsx	499		UI_ACTION_REVIEW	onPress={handleSave}
patient	patient-app/app/health/emergency-contacts.tsx	22		UI_ACTION_REVIEW	"import { apiFetch } from ""../../src/utils/api"";"
patient	patient-app/app/health/emergency-contacts.tsx	36	/health/emergency-contacts	WIRED_CANDIDATE	const res = await apiFetch('/health/emergency-contacts');
patient	patient-app/app/health/emergency-contacts.tsx	64		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()}>
patient	patient-app/app/health/emergency-contacts.tsx	82		UI_ACTION_REVIEW	onPress={() => Linking.openURL(`tel:${c.phone}`)}
patient	patient-app/app/health/family-hub.tsx	26		UI_ACTION_REVIEW	"import { apiFetch } from ""../../src/utils/api"";"
patient	patient-app/app/health/family-hub.tsx	86	/family/my-group	WIRED_CANDIDATE	"const grp = await apiFetch(""/family/my-group"");"
patient	patient-app/app/health/family-hub.tsx	88	/family/members	WIRED_CANDIDATE	"const mems = await apiFetch(""/family/members"");"
patient	patient-app/app/health/family-hub.tsx	105	/family/create	WIRED_CANDIDATE	"await apiFetch(""/family/create"", {"
patient	patient-app/app/health/family-hub.tsx	147		UI_ACTION_REVIEW	onPress={() => router.back()}
patient	patient-app/app/health/family-hub.tsx	189		UI_ACTION_REVIEW	<Button
patient	patient-app/app/health/family-hub.tsx	193		UI_ACTION_REVIEW	onPress={handleCreateGroup}
patient	patient-app/app/health/family-hub.tsx	196		UI_ACTION_REVIEW	<Button
patient	patient-app/app/health/family-hub.tsx	199	/family/join	WIRED_CANDIDATE	"onPress={() => router.push(""/family/join"")}"
patient	patient-app/app/health/family-hub.tsx	213		UI_ACTION_REVIEW	onPress={() => router.push(q.route as any)}
patient	patient-app/app/health/family-hub.tsx	236		UI_ACTION_REVIEW	onPress={() =>
patient	patient-app/app/health/family-hub.tsx	237		UI_ACTION_REVIEW	router.push({
patient	patient-app/app/health/family-hub.tsx	268		UI_ACTION_REVIEW	onPress={() =>
patient	patient-app/app/health/family-hub.tsx	269		UI_ACTION_REVIEW	router.push({
patient	patient-app/app/health/family-hub.tsx	279	/family/chat	WIRED_CANDIDATE	"onPress={() => router.push(""/family/chat"")}"
patient	patient-app/app/health/family-hub.tsx	288	/family/invite	WIRED_CANDIDATE	"onPress={() => router.push(""/family/invite"")}"
patient	patient-app/app/health/health-id.tsx	11		UI_ACTION_REVIEW	import { apiFetch } from '../../src/services/api';
patient	patient-app/app/health/health-id.tsx	31	/users/me/profile	WIRED_CANDIDATE	const data = await apiFetch<any>('/users/me/profile');
patient	patient-app/app/health/health-id.tsx	73		UI_ACTION_REVIEW	"{healthId ? <IconButton icon=""share"" bg={colors.surfaceSecondary} color={colors.textPrimary} onPress={handleShare} /> : null}"
patient	patient-app/app/health/health-id.tsx	76		UI_ACTION_REVIEW	"<IconButton icon=""back"" bg={colors.surfaceSecondary} color={colors.textPrimary} onPress={() => router.back()} />"
patient	patient-app/app/health/health-id.tsx	123	/health/emergency-contacts	WIRED_CANDIDATE	<TouchableOpacity onPress={() => router.push('/health/emergency-contacts')}>
patient	patient-app/app/health/health-id.tsx	159	/health/edit-profile	WIRED_CANDIDATE	onPress={() => router.push('/health/edit-profile')}
patient	patient-app/app/health/medication-reminder-add.tsx	67		UI_ACTION_REVIEW	"<IconButton icon=""back"" bg={colors.surfaceSecondary} color={colors.textPrimary} onPress={() => router.back()} />"
patient	patient-app/app/health/medication-reminder-add.tsx	77	/(tabs	WIRED_CANDIDATE	"<Button label=""البحث في الصيدلية"" variant=""ghost"" icon=""search"" size=""sm"" full={false} onPress={() => router.push('/(tabs)/pharmacy')} />"
patient	patient-app/app/health/medication-reminder-add.tsx	78	/health/prescriptions	WIRED_CANDIDATE	"<Button label=""من وصفة طبية"" variant=""ghost"" icon=""prescriptions"" size=""sm"" full={false} onPress={() => router.push('/health/prescriptions')} />"
patient	patient-app/app/health/medication-reminder-add.tsx	89		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setPillsPerDose(String(Math.max(0.5, parseFloat(pillsPerDose) - 0.5)))} style={[st.stepBtn, { backgroundColor: colors.surfaceSecondary } ]}>
patient	patient-app/app/health/medication-reminder-add.tsx	93		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setPillsPerDose(String(parseFloat(pillsPerDose) + 0.5))} style={[st.stepBtn, { backgroundColor: colors.primary } ]}>
patient	patient-app/app/health/medication-reminder-add.tsx	101		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setTimesPerDay(String(Math.max(1, parseInt(timesPerDay) - 1)))} style={[st.stepBtn, { backgroundColor: colors.surfaceSecondary } ]}>
patient	patient-app/app/health/medication-reminder-add.tsx	105		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setTimesPerDay(String(parseInt(timesPerDay) + 1))} style={[st.stepBtn, { backgroundColor: colors.primary } ]}>
patient	patient-app/app/health/medication-reminder-add.tsx	120		UI_ACTION_REVIEW	<TouchableOpacity key={t} onPress={() => toggleTime(t)} style={[st.timeChip, { backgroundColor: active ? colors.primary : colors.surfaceSecondary, borderColor: active ? colors.pri
patient	patient-app/app/health/medication-reminder-add.tsx	152		UI_ACTION_REVIEW	<TouchableOpacity key={d.key} onPress={() => { setDuration(d.key); setIsChronic(d.key === 'permanent'); }} style={[st.durChip, { backgroundColor: active ? colors.primary : colors.
patient	patient-app/app/health/medication-reminder-add.tsx	190		UI_ACTION_REVIEW	"<Button label=""حفظ التذكير"" variant=""gradient"" size=""lg"" icon=""bell"" loading={saving} onPress={handleSave} />"
patient	patient-app/app/health/medication-reminder-list.tsx	26		UI_ACTION_REVIEW	"import { apiFetch } from ""../../src/utils/api"";"
patient	patient-app/app/health/medication-reminder-list.tsx	56	/health/medications/reminders	WIRED_CANDIDATE	const res = await apiFetch('/health/medications/reminders');
patient	patient-app/app/health/medication-reminder-list.tsx	105		UI_ACTION_REVIEW	onPress={() => router.back()}
patient	patient-app/app/health/medication-reminder-list.tsx	165		UI_ACTION_REVIEW	<Button
patient	patient-app/app/health/medication-reminder-list.tsx	171		UI_ACTION_REVIEW	onPress={() => markTaken(m.id)}
patient	patient-app/app/health/medication-reminder-list.tsx	174		UI_ACTION_REVIEW	<Button
patient	patient-app/app/health/medication-reminder-list.tsx	180		UI_ACTION_REVIEW	onPress={() => markSnooze(m.id)}
patient	patient-app/app/health/medication-reminder-list.tsx	186		UI_ACTION_REVIEW	onPress={() =>
patient	patient-app/app/health/medication-reminder-list.tsx	187		UI_ACTION_REVIEW	router.push({
patient	patient-app/app/health/medication-reminder-list.tsx	251	/health/chronic-medications	WIRED_CANDIDATE	"onPress={() => router.push(""/health/chronic-medications"")}"
patient	patient-app/app/health/medications.tsx	104		UI_ACTION_REVIEW	onPress={() => router.back()}
patient	patient-app/app/health/medications.tsx	115		UI_ACTION_REVIEW	onPress={() => router.push(m.route as any)}
patient	patient-app/app/health/prescriptions.tsx	12		UI_ACTION_REVIEW	import { apiFetch } from '../../src/utils/api';
patient	patient-app/app/health/prescriptions.tsx	28	/health/prescriptions	WIRED_CANDIDATE	const res = await apiFetch('/health/prescriptions');
patient	patient-app/app/health/prescriptions.tsx	44	/pharmacy/rx-order	WIRED_CANDIDATE	"<IconButton icon=""camera"" bg={colors.surfaceSecondary} color={colors.textPrimary} onPress={() => router.push('/pharmacy/rx-order')} />"
patient	patient-app/app/health/prescriptions.tsx	46		UI_ACTION_REVIEW	"<IconButton icon=""back"" bg={colors.surfaceSecondary} color={colors.textPrimary} onPress={() => router.back()} />"
patient	patient-app/app/health/prescriptions.tsx	71	/(tabs	WIRED_CANDIDATE	onPress={() => router.push('/(tabs)/pharmacy')}
patient	patient-app/app/health/refills.tsx	16		UI_ACTION_REVIEW	import { apiFetch } from '../../src/utils/api';
patient	patient-app/app/health/refills.tsx	30	/medical-profile	WIRED_CANDIDATE	apiFetch('/medical-profile')
patient	patient-app/app/health/refills.tsx	70		UI_ACTION_REVIEW	"<IconButton icon=""back"" bg={colors.surfaceSecondary} color={colors.textPrimary} onPress={() => router.back()} />"
patient	patient-app/app/health/refills.tsx	119		UI_ACTION_REVIEW	<Button
patient	patient-app/app/health/refills.tsx	125		UI_ACTION_REVIEW	onPress={() => handleReorder(med.id)}
patient	patient-app/app/health/reminders.tsx	24		UI_ACTION_REVIEW	"import { apiFetch } from ""../../src/utils/api"";"
patient	patient-app/app/health/reminders.tsx	44	/health/reminders	WIRED_CANDIDATE	const res = await apiFetch('/health/reminders');
patient	patient-app/app/health/reminders.tsx	62		UI_ACTION_REVIEW	await apiFetch(`/health/reminders/${id}/log`, {
patient	patient-app/app/health/reminders.tsx	117		UI_ACTION_REVIEW	onPress={handlePlayAlarmTest}
patient	patient-app/app/health/reminders.tsx	126		UI_ACTION_REVIEW	onPress={() => router.back()}
patient	patient-app/app/health/reminders.tsx	242		UI_ACTION_REVIEW	onPress={() => handleToggleTaken(mId)}
patient	patient-app/app/health/reminders.tsx	271	/health/refills	WIRED_CANDIDATE	"onPress={() => router.push(""/health/refills"" as any)}"
patient	patient-app/app/health/reports.tsx	13		UI_ACTION_REVIEW	import { apiFetch } from '../../src/utils/api';
patient	patient-app/app/health/reports.tsx	27	/health/reports	WIRED_CANDIDATE	const res = await apiFetch('/health/reports');
patient	patient-app/app/health/reports.tsx	45		UI_ACTION_REVIEW	"<IconButton icon=""back"" bg={colors.surfaceSecondary} color={colors.textPrimary} onPress={() => router.back()} />"
patient	patient-app/app/health/sleep-score.tsx	56		UI_ACTION_REVIEW	"<IconButton icon=""back"" bg={colors.surfaceSecondary} color={colors.textPrimary} onPress={() => router.back()} />"
patient	patient-app/app/health/sleep-tracker.tsx	45		UI_ACTION_REVIEW	"<IconButton icon=""back"" bg={colors.surfaceSecondary} color={colors.textPrimary} onPress={() => router.back()} />"
patient	patient-app/app/health/smart-reminders.tsx	74		UI_ACTION_REVIEW	"<IconButton icon=""back"" bg={colors.surfaceSecondary} color={colors.textPrimary} onPress={() => router.back()} />"
patient	patient-app/app/health/smart-reminders.tsx	96		UI_ACTION_REVIEW	onPress={() => setActiveTab(key)}
patient	patient-app/app/health/trends.tsx	26		UI_ACTION_REVIEW	"const { width } = Dimensions.get(""window"");"
patient	patient-app/app/health/trends.tsx	29		UI_ACTION_REVIEW	import { apiFetch } from '../../src/utils/api';
patient	patient-app/app/health/trends.tsx	139	/health/trends	WIRED_CANDIDATE	const res = await apiFetch('/health/trends');
patient	patient-app/app/health/trends.tsx	199		UI_ACTION_REVIEW	onPress={() => router.back()}
patient	patient-app/app/health/trends.tsx	241		UI_ACTION_REVIEW	onPress={() => setActiveVital(v.id)}
patient	patient-app/app/health/trends.tsx	326		UI_ACTION_REVIEW	onPress={() => setTimeFilter(f.key)}
patient	patient-app/app/health/trends.tsx	440		UI_ACTION_REVIEW	onPress={() => setActiveVital(v.id)}
patient	patient-app/app/health/vitals-log.tsx	12		UI_ACTION_REVIEW	import { apiFetch } from '../../src/utils/api';
patient	patient-app/app/health/vitals-log.tsx	56		UI_ACTION_REVIEW	apiFetch(`/health/vitals/chart?vital=${vital}`).catch(() => null),
patient	patient-app/app/health/vitals-log.tsx	57		UI_ACTION_REVIEW	apiFetch(`/health/vitals/recent?vital=${vital}`).catch(() => null),
patient	patient-app/app/health/vitals-log.tsx	73		UI_ACTION_REVIEW	const screenW = Dimensions.get('window').width - 64;
patient	patient-app/app/health/vitals-log.tsx	95	/health/vitals	WIRED_CANDIDATE	await apiFetch('/health/vitals', {
patient	patient-app/app/health/vitals-log.tsx	118		UI_ACTION_REVIEW	"<IconButton icon=""add"" bg={colors.surfaceSecondary} color={colors.textPrimary} onPress={() => setShowAdd(true)} />"
patient	patient-app/app/health/vitals-log.tsx	120		UI_ACTION_REVIEW	"<IconButton icon=""back"" bg={colors.surfaceSecondary} color={colors.textPrimary} onPress={() => router.back()} />"
patient	patient-app/app/health/vitals-log.tsx	131		UI_ACTION_REVIEW	<TouchableOpacity key={k} onPress={() => setVital(k)} style={[st.vitalChip, { backgroundColor: active ? v.color : colors.surfaceSecondary, borderColor: active ? v.color : colors.b
patient	patient-app/app/health/vitals-log.tsx	203	/health/conditions-allergies	WIRED_CANDIDATE	<Card onPress={() => router.push('/health/conditions-allergies')} style={{ flexDirection: 'row-reverse', alignItems: 'center', gap: 12 }}>
patient	patient-app/app/health/vitals-log.tsx	219		UI_ACTION_REVIEW	"<IconButton icon=""close"" onPress={() => setShowAdd(false)} />"
patient	patient-app/app/health/vitals-log.tsx	250		UI_ACTION_REVIEW	"<Button label=""حفظ القراءة"" variant=""gradient"" size=""lg"" icon=""check_circle"" loading={saving} onPress={handleSave} style={{ marginTop: 16 }}/>"
patient	patient-app/app/health/vitals.tsx	78		UI_ACTION_REVIEW	"import { apiFetch } from ""../../src/utils/api"";"
patient	patient-app/app/health/vitals.tsx	87	/health/vitals/summary	WIRED_CANDIDATE	"apiFetch(""/health/vitals/summary"")"
patient	patient-app/app/health/vitals.tsx	125		UI_ACTION_REVIEW	onPress={() => router.back()}
patient	patient-app/app/health/vitals.tsx	137	/health/vitals-log	WIRED_CANDIDATE	"onPress={() => router.push(""/health/vitals-log"")}"
patient	patient-app/app/health/vitals.tsx	174		UI_ACTION_REVIEW	<Button
patient	patient-app/app/health/vitals.tsx	178	/health/vitals-log	WIRED_CANDIDATE	"onPress={() => router.push(""/health/vitals-log"")}"
patient	patient-app/app/health/vitals.tsx	180		UI_ACTION_REVIEW	<Button
patient	patient-app/app/health/vitals.tsx	184	/health/vitals-log	WIRED_CANDIDATE	"onPress={() => router.push(""/health/vitals-log"")}"
patient	patient-app/app/health/vitals.tsx	187	/health/conditions-allergies	WIRED_CANDIDATE	"onPress={() => router.push(""/health/conditions-allergies"")}"
patient	patient-app/app/health/wearables.tsx	12		UI_ACTION_REVIEW	import { apiFetch } from '../../src/utils/api';
patient	patient-app/app/health/wearables.tsx	37	/health/wearables/devices	WIRED_CANDIDATE	apiFetch('/health/wearables/devices').catch(() => null),
patient	patient-app/app/health/wearables.tsx	38	/health/wearables/data	WIRED_CANDIDATE	apiFetch('/health/wearables/data').catch(() => null),
patient	patient-app/app/health/wearables.tsx	58	/health/sleep-tracker	WIRED_CANDIDATE	"<IconButton icon=""bed"" bg={colors.surfaceSecondary} color={colors.textPrimary} onPress={() => router.push('/health/sleep-tracker')} />"
patient	patient-app/app/health/wearables.tsx	60		UI_ACTION_REVIEW	"<IconButton icon=""back"" bg={colors.surfaceSecondary} color={colors.textPrimary} onPress={() => router.back()} />"
patient	patient-app/app/index.tsx	36	/(tabs	WIRED_CANDIDATE	"router.replace(""/(tabs)"");"
patient	patient-app/app/index.tsx	38	/(auth	WIRED_CANDIDATE	"router.replace(""/(auth)/welcome"");"
patient	patient-app/app/index.tsx	41	/(auth	WIRED_CANDIDATE	"router.replace(""/(auth)/welcome"");"
patient	patient-app/app/insurance/add-policy.tsx	17		UI_ACTION_REVIEW	import { apiFetch } from '../../src/utils/api';
patient	patient-app/app/insurance/add-policy.tsx	33	/insurance/companies	WIRED_CANDIDATE	apiFetch('/insurance/companies')
patient	patient-app/app/insurance/add-policy.tsx	50		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()}>
patient	patient-app/app/insurance/add-policy.tsx	57		UI_ACTION_REVIEW	onPress={handleScanCard}
patient	patient-app/app/insurance/add-policy.tsx	84		UI_ACTION_REVIEW	<TouchableOpacity key={c.id} onPress={() => setCompany(c.id)}
patient	patient-app/app/insurance/add-policy.tsx	111		UI_ACTION_REVIEW	<TouchableOpacity onPress={handleSave} disabled={isSaving}
patient	patient-app/app/insurance/approval-pending.tsx	62	/payments/processing	WIRED_CANDIDATE	"<Button label={`ادفع كاش — ${totalAmount} ر.س`} variant=""gradient"" icon=""card"" onPress={() => router.push('/payments/processing')} />"
