path,group,comparison_status,main_kind,workstation_kind,static_boundary
patient-mobile/src/i18n/maternity.test.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/i18n/maternity.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/i18n/medications.test.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/i18n/medications.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/i18n/mental-health.test.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/i18n/mental-health.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/i18n/nutrition.test.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/i18n/nutrition.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/navigation/DeepLinking.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/navigation/RouterConfig.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/navigation/guards/AdminGuard.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/navigation/guards/AuthGuard.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/navigation/index.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/polyfills.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/services/Analytics.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/services/ErrorHandler.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/services/EventBus.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/services/FeatureFlags.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/services/FileManager.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/services/HttpClient.offline.test.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/services/HttpClient.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/services/Logger.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/services/Notifications.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/services/PermissionsManager.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/services/SyncManager.offline.test.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/services/SyncManager.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/services/auth/AuthInterceptor.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/services/auth/AuthManager.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/services/auth/RegistrationTransaction.test.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/services/auth/RegistrationTransaction.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/services/auth/index.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/services/auth/providers/EmailAuthProvider.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/services/auth/types.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/services/index.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/services/security/EncryptionService.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/FeatureRegistry.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/ReducerManager.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/__tests__/HttpClient.test.ts.bak,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/__tests__/ReducerManager.test.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/__tests__/SecureStorageAdapter.test.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/__tests__/StoreVersionManager.test.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/__tests__/baseApi.test.ts.bak,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/__tests__/recovery.test.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/actions/recovery.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/api/baseApi.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/api/offlineHelpers.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/api/paginationHelpers.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/api/tags.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/hooks.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/index.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/integration/EventBusIntegrator.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/middleware/backgroundUpdater.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/middleware/listenerMiddleware.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/middleware/memoryManager.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/middleware/observability.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/persistence/SecureStorageAdapter.test.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/persistence/SecureStorageAdapter.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/persistence/StoreVersionManager.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/persistence/config.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/selectors.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/slices/adminSlice.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/slices/analyticsSlice.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/slices/appConfigSlice.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/slices/appointmentsSlice.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/slices/authSlice.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/slices/cartSlice.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/slices/connectivitySlice.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/slices/deviceSlice.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/slices/favoritesSlice.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/slices/featureFlagsSlice.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/slices/localizationSlice.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/slices/loyaltySlice.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/slices/notificationsSlice.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/slices/ordersSlice.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/slices/otherSlices.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/slices/permissionsSlice.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/slices/searchSlice.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/slices/sessionSlice.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/slices/settingsSlice.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/slices/syncSlice.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/slices/themeSlice.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/slices/userSlice.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/slices/walletSlice.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/types.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/store/utils/testUtils.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/theme/ThemeEngine.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/theme/colors.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/theme/index.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/types/contracts.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/types/index.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/api.security.test.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/api.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/callkeep.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/chronic-refill-contract.test.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/chronic-refill-contract.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/dates.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/deviceId.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/family-calendar-contract.test.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/family-calendar-contract.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/imageUrl.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/insurance-catalog-contract.test.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/insurance-copay-contract.test.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/insurance-copay-contract.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/jwt.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/labMappers.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/localize.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/medication-notifications.test.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/medication-notifications.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/monthly-health-report-contract.test.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/monthly-health-report-contract.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/mood-journal-contract.test.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/mood-journal-contract.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/notifications.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/offlineQueue.security.test.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/offlineQueue.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/payment-idempotency.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/performance.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/prefetch.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/productNav.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/security.storage.test.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/security.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/selectedAddress.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/src/utils/sentry.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/tsconfig.json,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/utils/api.security.test.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/utils/api.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/.dockerignore,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/.env.production.example,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/.gitignore,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/.gitkeep,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/.prettierignore,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/.prettierrc,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/Dockerfile,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/ai/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/appointments/[appointmentId]/appointment-detail.module.css,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/appointments/[appointmentId]/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/appointments/appointments-ssr.test.ts,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/appointments/appointments.module.css,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/appointments/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/articles/[slug]/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/articles/articles.module.css,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/articles/bookmarks/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/articles/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/cart/cart-ssr.test.ts,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/cart/cart.module.css,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/cart/checkout/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/cart/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/cart/prescription/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/chat/[threadId]/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/chat/chat-ssr.test.ts,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/chat/chat.module.css,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/chat/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/community/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/consultations/doctors/[doctorId]/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/consultations/doctors/doctors-ssr.test.ts,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/consultations/doctors/doctors.module.css,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/consultations/doctors/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/consultations/specialties/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/consultations/specialties/specialties-ssr.test.ts,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/consultations/specialties/specialties.module.css,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/dashboard/dashboard-page.test.ts,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/dashboard/dashboard-ssr.test.ts,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/dashboard/dashboard.module.css,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/dashboard/loading.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/dashboard/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/diagnostics/[domain]/[bookingId]/diagnostic-detail.module.css,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/diagnostics/[domain]/[bookingId]/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/diagnostics/diagnostics-ssr.test.ts,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/diagnostics/diagnostics.module.css,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/diagnostics/labs/labs-ssr.test.ts,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/diagnostics/labs/labs.module.css,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/diagnostics/labs/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/diagnostics/packages/[packageId]/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
