archive_path	member_path	sha256	line_count	kind	role	domain	fully_read	evidence_file	evidence_section	line_ranges_read	routes_screens_actions	backend_consumers_or_contracts	auth_ownership	state_transitions	payment_insurance_relevance	error_empty_loading_retry_cancel	existing_tests	notes
nabd_plus_patient_app.zip	src/services/auth/index.ts	119fb0caf63a9ef5071b9cdf28d20576675c0e33088bc5c2231a4d5b62f422fa	4	OWNED_SOURCE_OR_CONFIG	client/state/service	identity/session	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_services_auth_index.ts.md	Complete decoded member bytes; static semantic signals	1-4		2: export * from './AuthManager';; 4: export * from './AuthInterceptor';					Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/services/auth/AuthInterceptor.ts	1904a1df3b3657952399dc41f590129d54bf33c0c7da65bb5b799f31e584b2c3	44	OWNED_SOURCE_OR_CONFIG	client/state/service	identity/session	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_services_auth_AuthInterceptor.ts.md	Complete decoded member bytes; static semantic signals	1-44	40: // e.g. trigger global logout event		4: import { AuthSession } from './types';; 7: const AUTH_SESSION_KEY = 'app_auth_session';; 12: const sessionStr = await secureGet(AUTH_SESSION_KEY);; 13: if (sessionStr) {; 14: const session = JSON.parse(sessionStr) as AuthSession;; 15: if (session.accessToken) {; 20: Authorization: `Bearer ${session.accessToken}`; 26: log.error('Failed to get auth token', err);	1: import { HttpInterceptor, HttpRequestConfig, HttpResponse, HttpError } from '../HttpClient';; 26: log.error('Failed to get auth token', err);; 35: onError: async (error: HttpError) => {; 38: if (error.status === 401) {; 42: throw error;		1: import { HttpInterceptor, HttpRequestConfig, HttpResponse, HttpError } from '../HttpClient';; 25: } catch (err) {; 26: log.error('Failed to get auth token', err);; 35: onError: async (error: HttpError) => {; 38: if (error.status === 401) {; 42: throw error;	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/services/auth/AuthManager.ts	bf25d0ac452a92439600a64945bff45253afa35e2575c598bc8d0048012b4c9f	102	OWNED_SOURCE_OR_CONFIG	client/state/service	identity/session	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_services_auth_AuthManager.ts.md	Complete decoded member bytes; static semantic signals	1-102	23: public registerProvider(provider: AuthProvider): void {; 44: public async loginWithProvider(providerId: string, credentials?: any): Promise<AuthResult> {; 51: this.log.info(`Attempting login with ${providerId}`);; 52: const result = await provider.login(credentials);; 56: logAuditEvent('LOGIN_SUCCESS', { provider: providerId, userId: result.user.id });; 59: logAuditEvent('LOGIN_FAILED', { provider: providerId, error: (err as Error).message });; 64: public async logout(): Promise<void> {; 67: // Attempt to logout from all providers		5: const AUTH_SESSION_KEY = 'app_auth_session';; 37: this.log.info('Restored user session', { userId: this.currentUser.id });; 40: this.log.error('Failed to restore session', err);; 44: public async loginWithProvider(providerId: string, credentials?: any): Promise<AuthResult> {; 45: const provider = this.providers.get(providerId);; 47: throw new Error(`Auth provider ${providerId} not found`);; 51: this.log.info(`Attempting login with ${providerId}`);; 52: const result = await provider.login(credentials);	27: this.log.error(`Failed to initialize provider ${provider.id}`, err);; 40: this.log.error('Failed to restore session', err);; 47: throw new Error(`Auth provider ${providerId} not found`);; 56: logAuditEvent('LOGIN_SUCCESS', { provider: providerId, userId: result.user.id });; 59: logAuditEvent('LOGIN_FAILED', { provider: providerId, error: (err as Error).message });; 71: this.log.error(`Failed to logout from provider ${provider.id}`, err);		26: provider.initialize().catch(err => {; 27: this.log.error(`Failed to initialize provider ${provider.id}`, err);; 39: } catch (err) {; 40: this.log.error('Failed to restore session', err);; 47: throw new Error(`Auth provider ${providerId} not found`);; 58: } catch (err) {; 59: logAuditEvent('LOGIN_FAILED', { provider: providerId, error: (err as Error).message });; 70: provider.logout().catch(err => {	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/services/auth/providers/EmailAuthProvider.ts	323edd1a3c39db0a556107bf623d63386ddb4153fcbf5f05f26d6a82c8bedfa8	47	OWNED_SOURCE_OR_CONFIG	client/state/service	identity/session	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_services_auth_providers_EmailAuthProvider.ts.md	Complete decoded member bytes; static semantic signals	1-47	8: async login(credentials: { email?: string; phone?: string; password?: string }): Promise<AuthResult> {; 11: url: '/auth/login',; 37: async logout(): Promise<void> {; 40: url: '/auth/logout',; 44: // Ignore network errors on logout	11: url: '/auth/login',; 40: url: '/auth/logout',	8: async login(credentials: { email?: string; phone?: string; password?: string }): Promise<AuthResult> {; 11: url: '/auth/login',; 18: if (!data.access_token) {; 27: role: data.user.role || 'patient',; 29: session: {; 30: accessToken: data.access_token,; 31: refreshToken: data.refresh_token,; 37: async logout(): Promise<void> {	16: const data = response.data.data || response.data; // Depending on wrapping; 19: throw new Error('Invalid credentials');; 44: // Ignore network errors on logout		16: const data = response.data.data || response.data; // Depending on wrapping; 19: throw new Error('Invalid credentials');; 43: } catch (e) {; 44: // Ignore network errors on logout	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/services/security/EncryptionService.ts	88c074e289a0319be9552c79550e5402085975545654c4a0c405ca23d39a24eb	52	OWNED_SOURCE_OR_CONFIG	client/state/service	catalog/discovery	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_services_security_EncryptionService.ts.md	Complete decoded member bytes; static semantic signals	1-52				35: if (!this.masterKey) throw new Error('EncryptionService not initialized');; 45: if (!this.masterKey) throw new Error('EncryptionService not initialized');		35: if (!this.masterKey) throw new Error('EncryptionService not initialized');; 45: if (!this.masterKey) throw new Error('EncryptionService not initialized');	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/hooks/useOfflineData.ts	dbaba91c2e55de06d07553756e1b57205b57f2a9b4cbdef437d1ba949a80d144	85	OWNED_SOURCE_OR_CONFIG	client/state/service	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_hooks_useOfflineData.ts.md	Complete decoded member bytes; static semantic signals	1-85		38: const fresh = await apiFetch(endpoint);	14: * Usage: const { data, loading, fromCache, refresh } = useOfflineData('medicines', '/medicines?limit=50');; 66: const refresh = useCallback(() => load(true), [load]);; 68: return { data, loading, fromCache, refresh };	1: import { useEffect, useRef, useState, useCallback } from 'react';; 14: * Usage: const { data, loading, fromCache, refresh } = useOfflineData('medicines', '/medicines?limit=50');; 17: const [data, setData] = useState<T | null>(null);; 18: const [loading, setLoading] = useState(true);; 19: const [fromCache, setFromCache] = useState(false);; 45: // offline or server error — cached copy already shown if present; 48: if (mounted.current && !isResync) setLoading(false);; 57: const unsub = NetInfo.addEventListener((state) => {		7: * Offline-first data hook — Phase 5 (Offline Support).; 11: *   2. OFFLINE/failure → return last cached copy instantly (stale-while-revalidate).; 14: * Usage: const { data, loading, fromCache, refresh } = useOfflineData('medicines', '/medicines?limit=50');; 16: export function useOfflineData<T = any>(cacheKey: string, endpoint: string, options?: { ttlMs?: number }) {; 18: const [loading, setLoading] = useState(true);; 21: const storageKey = `@nabdah_offline_${cacheKey}`;; 33: } catch { /* cache miss is fine */ }; 44: } catch {	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/hooks/useBiometricAuth.ts	301588f29f5c74d0ef409f5dbfb1be18063b6aa7aa03059df212e700fd7912e8	72	OWNED_SOURCE_OR_CONFIG	client/state/service	diagnostics/homecare	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_hooks_useBiometricAuth.ts.md	Complete decoded member bytes; static semantic signals	1-72	9: * Biometric login (Face ID / Fingerprint) — production contract:; 10: *  - NEVER force-enable: we OFFER once after the first successful login.; 12: *    protected content (falls back to normal login when unavailable/cancelled).; 30: /** Offer biometric unlock ONCE after first successful login (never forced). */; 31: const offerAfterLogin = useCallback(async () => {; 40: { text: 'لاحقاً', style: 'cancel' },; 43: onPress: async () => {; 71: return { supported, enabled, offerAfterLogin, requireUnlock, disable };		9: * Biometric login (Face ID / Fingerprint) — production contract:; 10: *  - NEVER force-enable: we OFFER once after the first successful login.; 12: *    protected content (falls back to normal login when unavailable/cancelled).; 30: /** Offer biometric unlock ONCE after first successful login (never forced). */; 31: const offerAfterLogin = useCallback(async () => {; 71: return { supported, enabled, offerAfterLogin, requireUnlock, disable };	1: import { useState, useEffect, useCallback } from 'react';; 10: *  - NEVER force-enable: we OFFER once after the first successful login.; 12: *    protected content (falls back to normal login when unavailable/cancelled).; 15: const [supported, setSupported] = useState(false);; 16: const [enabled, setEnabled] = useState(false);; 30: /** Offer biometric unlock ONCE after first successful login (never forced). */; 40: { text: 'لاحقاً', style: 'cancel' },; 45: if (ok.success) {	10: *  - NEVER force-enable: we OFFER once after the first successful login.; 30: /** Offer biometric unlock ONCE after first successful login (never forced). */; 31: const offerAfterLogin = useCallback(async () => {; 71: return { supported, enabled, offerAfterLogin, requireUnlock, disable };	12: *    protected content (falls back to normal login when unavailable/cancelled).; 26: } catch { setSupported(false); }; 40: { text: 'لاحقاً', style: 'cancel' },; 61: } catch {; 62: return true; // don't lock the user out on hardware errors	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/hooks/useGuestGuard.tsx	e366b5f95c6bd500ce63ef493cbb1d50851ec6eed1f3c9f4f52ea8fbbee1388d	82	OWNED_SOURCE_OR_CONFIG	client/state/service	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_hooks_useGuestGuard.tsx.md	Complete decoded member bytes; static semantic signals	1-82	3: import { router } from 'expo-router';; 11: // The ONLY two areas that require a registered account:; 46: // (insurance / family) interrupt with the login prompt.; 56: { text: 'إلغاء', style: 'cancel' },; 59: onPress: () => router.push('/(auth)/login'),; 64: onPress: () => router.push('/(auth)/register'),		46: // (insurance / family) interrupt with the login prompt.; 59: onPress: () => router.push('/(auth)/login'),	1: import { useEffect, useState, useCallback } from 'react';; 36: const authState = useSelector((state: { auth: { isGuest: boolean; isAuthenticated: boolean } }) => state.auth);; 37: const isGuest = authState.isGuest;; 38: const checked = authState.isAuthenticated || authState.isGuest;; 56: { text: 'إلغاء', style: 'cancel' },	12: //   1. INSURANCE (policies, claims, paying by insurance); 22: 'insurance',; 23: 'insurance-add',; 24: 'insurance-claim',; 25: 'insurance-hub',; 46: // (insurance / family) interrupt with the login prompt.	56: { text: 'إلغاء', style: 'cancel' },	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/hooks/usePushNotifications.ts	11b246c02c7aef7e5a3f5d1be9cb9673aede90383d677c769351d40d6c5631e5	304	OWNED_SOURCE_OR_CONFIG	client/state/service	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_hooks_usePushNotifications.ts.md	Complete decoded member bytes; static semantic signals	1-304	6: import { router } from 'expo-router';; 23: * Deep-link router — mirrors the backend push payload contract:; 24: *   data = { type, screen?, params?, thread_id?, order_id?, appointment_id?, campaign_id? }; 25: * Every notification must land on its exact screen, even from a cold start.; 28: * E2/S14: translate backend notification routes (NotificationsService contract); 29: * into REAL expo-router app routes. Backend emits paths like `/orders/:id/tracking`,; 30: * `/tracking/:kind/:id`, `/labs/booking/view/:id` — none of which exist in the app;; 31: * without this translation every tapped notification died on an unmatched route.	29: * into REAL expo-router app routes. Backend emits paths like `/orders/:id/tracking`,; 30: * `/tracking/:kind/:id`, `/labs/booking/view/:id` — none of which exist in the app;; 37: let m = clean.match(/^\/orders\/([^/]+)\/tracking$/) || clean.match(/^\/orders\/([^/]+)$/);; 38: if (m) return { pathname: '/pharmacy/order-tracking', params: { orderId: m[1] } };; 44: case 'pharmacy': return { pathname: '/pharmacy/order-tracking', params: { orderId: id } };; 47: case 'nursing': return { pathname: '/nursing/live-tracking', params: { type: 'nurse', bookingId: id } };; 53: m = clean.match(/^\/nursing\/tracking\/([^/]+)$/);; 54: if (m) return { pathname: '/nursing/live-tracking', params: { type: 'nurse', bookingId: m[1] } };	10: expoPushToken?: Notifications.ExpoPushToken;; 182: /** Report engagement to the backend → powers admin open-rate/CTR analytics. */; 193: const [expoPushToken, setExpoPushToken] = useState<Notifications.ExpoPushToken | undefined>();; 199: let token;; 217: const { status: existingStatus } = await Notifications.getPermissionsAsync();; 220: const { status } = await Notifications.requestPermissionsAsync();; 224: console.warn('Failed to get push token for push notification!');; 232: token = await Notifications.getExpoPushTokenAsync({ projectId });	1: import { useState, useEffect, useRef } from 'react';; 9: export interface PushNotificationState {; 107: case 'payment_failed':; 129: case 'nursing_completed':; 132: case 'refund':; 174: console.warn('Deep-link routing failed:', e);; 192: export const usePushNotifications = (): PushNotificationState => {; 193: const [expoPushToken, setExpoPushToken] = useState<Notifications.ExpoPushToken | undefined>();	23: * Deep-link router — mirrors the backend push payload contract:; 70: '/insurance/hub', '/wallet/hub', '/returns/hub',; 106: case 'payment':; 107: case 'payment_failed':; 132: case 'refund':; 136: case 'insurance':; 137: router.push('/insurance/hub' as any);; 142: case 'wallet':	107: case 'payment_failed':; 173: } catch (e) {; 174: console.warn('Deep-link routing failed:', e);; 179: try { return JSON.parse(s); } catch { return undefined; }; 189: }).catch(() => { /* analytics must never break UX */ });; 224: console.warn('Failed to get push token for push notification!');; 240: } catch (e) {; 241: console.error('Error fetching Expo token:', e);	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/hooks/useTheme.ts	594273b1ba0b0691e6c486f71c3491370d6d0cd355144ce976f57a8f16d13314	31	OWNED_SOURCE_OR_CONFIG	client/state/service	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_hooks_useTheme.ts.md	Complete decoded member bytes; static semantic signals	1-31							Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/utils/insurance-copay-contract.ts	fbad51878503ba4d876475d3a01bcad0d6322ec70405a08c2d7c42a1003af1fb	34	OWNED_SOURCE_OR_CONFIG	source/config	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_utils_insurance-copay-contract.ts.md	Complete decoded member bytes; static semantic signals	1-34	1: export type InsuranceCopayState = 'PENDING_PROVIDER_REVIEW' | 'APPROVED_FULL' | 'COPAY_PENDING' | 'COPAY_PAID' | 'REJECTED' | 'EXPIRED' | 'CANCELLED';; 5: booking_id: string;; 6: booking_kind: string;; 17: const bookingId = typeof request.booking_id === 'string' ? request.booking_id.trim() : '';; 21: const allowed = new Set<InsuranceCopayState>(['PENDING_PROVIDER_REVIEW', 'APPROVED_FULL', 'COPAY_PENDING', 'COPAY_PAID', 'REJECTED', 'EXPIRED', 'CANCELLED']);; 22: if (!id || !bookingId || !allowed.has(state as InsuranceCopayState) || !Number.isFinite(price) || price <= 0 || !Number.isFinite(copay) || copay < 0) {; 25: return { id, booking_id: bookingId, booking_kind: typeof request.booking_kind === 'string' ? request.booking_kind : '', state: state as InsuranceCopayState, price, copay_amount: copay, policy: request.policy as InsuranceCopayRequest['policy; 28: export function insurancePaymentAction(request: InsuranceCopayRequest): 'provider_review' | 'settle_zero_copay' | 'checkout_copay' | 'paid' | 'unavailable' {			1: export type InsuranceCopayState = 'PENDING_PROVIDER_REVIEW' | 'APPROVED_FULL' | 'COPAY_PENDING' | 'COPAY_PAID' | 'REJECTED' | 'EXPIRED' | 'CANCELLED';; 7: state: InsuranceCopayState;; 14: if (!value || typeof value !== 'object' || Array.isArray(value)) throw new Error('insurance request not found');; 18: const state = typeof request.state === 'string' ? request.state : '';; 21: const allowed = new Set<InsuranceCopayState>(['PENDING_PROVIDER_REVIEW', 'APPROVED_FULL', 'COPAY_PENDING', 'COPAY_PAID', 'REJECTED', 'EXPIRED', 'CANCELLED']);; 22: if (!id || !bookingId || !allowed.has(state as InsuranceCopayState) || !Number.isFinite(price) || price <= 0 || !Number.isFinite(copay) || copay < 0) {; 23: throw new Error('invalid insurance request contract');; 25: return { id, booking_id: bookingId, booking_kind: typeof request.booking_kind === 'string' ? request.booking_kind : '', state: state as InsuranceCopayState, price, copay_amount: copay, policy: request.policy as InsuranceCopayRequest['policy	1: export type InsuranceCopayState = 'PENDING_PROVIDER_REVIEW' | 'APPROVED_FULL' | 'COPAY_PENDING' | 'COPAY_PAID' | 'REJECTED' | 'EXPIRED' | 'CANCELLED';; 3: export type InsuranceCopayRequest = {; 7: state: InsuranceCopayState;; 8: price: number;; 9: copay_amount: number;; 13: export function parseInsuranceCopayRequest(value: unknown): InsuranceCopayRequest {; 14: if (!value || typeof value !== 'object' || Array.isArray(value)) throw new Error('insurance request not found');; 19: const price = Number(request.price);	1: export type InsuranceCopayState = 'PENDING_PROVIDER_REVIEW' | 'APPROVED_FULL' | 'COPAY_PENDING' | 'COPAY_PAID' | 'REJECTED' | 'EXPIRED' | 'CANCELLED';; 14: if (!value || typeof value !== 'object' || Array.isArray(value)) throw new Error('insurance request not found');; 21: const allowed = new Set<InsuranceCopayState>(['PENDING_PROVIDER_REVIEW', 'APPROVED_FULL', 'COPAY_PENDING', 'COPAY_PAID', 'REJECTED', 'EXPIRED', 'CANCELLED']);; 23: throw new Error('invalid insurance request contract');; 29: if (request.state === 'PENDING_PROVIDER_REVIEW') return 'provider_review';; 31: if (request.state === 'COPAY_PENDING' && request.copay_amount > 0) return 'checkout_copay';	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/utils/chronic-refill-contract.ts	8c387151925db9e016d0cd1c90e0135e65b35873326160428970bb34992c318f	9	OWNED_SOURCE_OR_CONFIG	source/config	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_utils_chronic-refill-contract.ts.md	Complete decoded member bytes; static semantic signals	1-9	3: /** Accept only a server-created pharmacy order before opening its tracking route. */						Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/utils/offlineQueue.security.test.ts	b25b04a8ba1aefc0e855703137fceed676485b83d88e8f842b4dac157d34e916	24	OWNED_TEST	test	chat/support	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_utils_offlineQueue.security.test.ts.md	Complete decoded member bytes; static semantic signals	1-24				9: OfflineMessageQueueDisabledError,; 19: })).rejects.toBeInstanceOf(OfflineMessageQueueDisabledError);		8: addOfflineMessage,; 9: OfflineMessageQueueDisabledError,; 10: } from './offlineQueue';; 12: describe('offline message queue safety', () => {; 16: await expect(addOfflineMessage({; 19: })).rejects.toBeInstanceOf(OfflineMessageQueueDisabledError);; 21: expect(AsyncStorage.removeItem).toHaveBeenCalledWith('@nabdah_offline_messages');	Member classified as test	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/utils/medication-notifications.test.ts	0fe6e634a6bedddffcdf49759c6b1e4f0fba392d977159fb09d5a5b82e54b7f9	26	OWNED_TEST	test	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_utils_medication-notifications.test.ts.md	Complete decoded member bytes; static semantic signals	1-26					23: it('ignores notification payloads that are not medication reminders', () => {		Member classified as test	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/utils/selectedAddress.ts	5db9ae8db469bdebcc00f72e32e026ca464f7c236174afb736041b3289f8361a	62	OWNED_SOURCE_OR_CONFIG	source/config	diagnostics/homecare	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_utils_selectedAddress.ts.md	Complete decoded member bytes; static semantic signals	1-62		47: const list = await apiFetch('/users/me/addresses');				26: } catch {}; 34: } catch {; 51: } catch {}	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/utils/productNav.ts	a73ed7e645e055a8f8a905c12aa21b517cf71349018d125082ae3b14975ce8be	15	OWNED_SOURCE_OR_CONFIG	source/config	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_utils_productNav.ts.md	Complete decoded member bytes; static semantic signals	1-15	2: * Holds the currently visible catalogue list so the product page can offer; 4: * the route params. Set by the pharmacy grid on every render, read by the; 5: * product detail screen.				2: * Holds the currently visible catalogue list so the product page can offer		Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/utils/family-calendar-contract.test.ts	24b2a91dc5001a671de1ede08df47ebf6b0fcf66faadcdc3c444a95196d28622	16	OWNED_TEST	test	consultation/booking	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_utils_family-calendar-contract.test.ts.md	Complete decoded member bytes; static semantic signals	1-16				12: it('rejects a malformed calendar response instead of presenting a false empty state', () => {	1: import { buildFamilyCalendarPayload, parseFamilyCalendarEvents } from './family-calendar-contract';; 5: expect(buildFamilyCalendarPayload({ title: '  موعد متابعة  ', eventDate: '2026-09-01T10:00:00.000Z', memberUserId: 'member-1', type: 'appointment' })).toEqual({; 8: expect(() => buildFamilyCalendarPayload({ title: 'موعد', eventDate: '', memberUserId: 'member-1', type: 'appointment' })).toThrow('event_date');; 9: expect(() => buildFamilyCalendarPayload({ title: 'موعد', eventDate: '2026-09-01', memberUserId: null, type: 'appointment' })).toThrow('member_user_id');	12: it('rejects a malformed calendar response instead of presenting a false empty state', () => {	Member classified as test	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/utils/localize.ts	79ae7052482df02713223226368d50228a8b74de9e8ff5c2471d2e312493983c	84	OWNED_SOURCE_OR_CONFIG	source/config	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_utils_localize.ts.md	Complete decoded member bytes; static semantic signals	1-84						30: } catch {	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/utils/security.storage.test.ts	e65da540d504221cf283d2fcacc548896f36a4cc547f2d94626bc713a5b6df65	34	OWNED_TEST	test	diagnostics/homecare	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_utils_security.storage.test.ts.md	Complete decoded member bytes; static semantic signals	1-34			24: await expect(secureSet('@session', 'secret-token')).rejects.toBeInstanceOf(SecureStorageUnavailableError);; 31: await expect(secureGet('@session')).rejects.toBeInstanceOf(SecureStorageUnavailableError);	16: import { SecureStorageUnavailableError, secureGet, secureSet } from './security';; 22: mockSecureStore.setItemAsync.mockRejectedValue(new Error('keystore unavailable'));; 24: await expect(secureSet('@session', 'secret-token')).rejects.toBeInstanceOf(SecureStorageUnavailableError);; 29: mockSecureStore.getItemAsync.mockRejectedValue(new Error('keystore unavailable'));; 31: await expect(secureGet('@session')).rejects.toBeInstanceOf(SecureStorageUnavailableError);		16: import { SecureStorageUnavailableError, secureGet, secureSet } from './security';; 22: mockSecureStore.setItemAsync.mockRejectedValue(new Error('keystore unavailable'));; 24: await expect(secureSet('@session', 'secret-token')).rejects.toBeInstanceOf(SecureStorageUnavailableError);; 29: mockSecureStore.getItemAsync.mockRejectedValue(new Error('keystore unavailable'));; 31: await expect(secureGet('@session')).rejects.toBeInstanceOf(SecureStorageUnavailableError);	Member classified as test	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/utils/deviceId.ts	4dacc2d18c57fb380c41edf8a83f918fb2774c6ec2a093300a1f13a36e8b8039	33	OWNED_SOURCE_OR_CONFIG	source/config	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_utils_deviceId.ts.md	Complete decoded member bytes; static semantic signals	1-33	7: // guest's orders / bookings / history survive app restarts and are merged into; 8: // their real account when they eventually register.			22: } catch { /* storage read failed — fall through to regenerate */ }		22: } catch { /* storage read failed — fall through to regenerate */ }; 27: } catch {; 30: try { await AsyncStorage.setItem(KEY, id); } catch { /* best-effort */ }	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/utils/medication-notifications.ts	0899eb2483664c25d7026549f57ce49f5dc179610da033cbe985c66a8991c527	320	OWNED_SOURCE_OR_CONFIG	source/config	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_utils_medication-notifications.ts.md	Complete decoded member bytes; static semantic signals	1-320	45: screen: '/health/medication-reminder-list';; 132: export async function cancelMedicationNotifications(reminderId: string): Promise<void> {; 136: try { await Notifications.cancelScheduledNotificationAsync(id); } catch { /* already delivered or cancelled */ }; 140: await cancelMedicationSnoozes(reminderId);; 143: /** Cancels only one-off snoozes; recurring medication schedules remain active. */; 144: export async function cancelMedicationSnoozes(reminderId: string, timeKey?: string): Promise<void> {; 149: try { await Notifications.cancelScheduledNotificationAsync(id); } catch { /* already delivered or cancelled */ }; 161: screen: '/health/medication-reminder-list',	263: await apiFetch(`/health/reminders/${action.reminder_id}/log`, { method: 'POST', body: JSON.stringify({ status: action.status, time_key: action.time_key, occurred_at: action.occurred_at }) });	37: permissionDenied: string;; 71: async function permissionGranted(): Promise<boolean> {; 73: const current = await Notifications.getPermissionsAsync();; 74: if (current.granted || current.ios?.status === Notifications.IosAuthorizationStatus.AUTHORIZED) return true;; 75: const requested = await Notifications.requestPermissionsAsync();; 76: return Boolean(requested.granted || requested.ios?.status === Notifications.IosAuthorizationStatus.AUTHORIZED);; 80: * Local medication notifications intentionally use device permissions and device scheduling.; 84: if (!(await permissionGranted())) return false;	74: if (current.granted || current.ios?.status === Notifications.IosAuthorizationStatus.AUTHORIZED) return true;; 76: return Boolean(requested.granted || requested.ios?.status === Notifications.IosAuthorizationStatus.AUTHORIZED);; 132: export async function cancelMedicationNotifications(reminderId: string): Promise<void> {; 136: try { await Notifications.cancelScheduledNotificationAsync(id); } catch { /* already delivered or cancelled */ }; 140: await cancelMedicationSnoozes(reminderId);; 143: /** Cancels only one-off snoozes; recurring medication schedules remain active. */; 144: export async function cancelMedicationSnoozes(reminderId: string, timeKey?: string): Promise<void> {; 149: try { await Notifications.cancelScheduledNotificationAsync(id); } catch { /* already delivered or cancelled */ }		62: } catch {; 132: export async function cancelMedicationNotifications(reminderId: string): Promise<void> {; 136: try { await Notifications.cancelScheduledNotificationAsync(id); } catch { /* already delivered or cancelled */ }; 140: await cancelMedicationSnoozes(reminderId);; 143: /** Cancels only one-off snoozes; recurring medication schedules remain active. */; 144: export async function cancelMedicationSnoozes(reminderId: string, timeKey?: string): Promise<void> {; 149: try { await Notifications.cancelScheduledNotificationAsync(id); } catch { /* already delivered or cancelled */ }; 173: await cancelMedicationNotifications(reminder.id);	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/utils/jwt.ts	a586e4e8bfed6268c084ed788881b7dedac8a076e0ea5e768948ce222f387307	43	OWNED_SOURCE_OR_CONFIG	source/config	cross-surface	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_utils_jwt.ts.md	Complete decoded member bytes; static semantic signals	1-43			27: export function decodeJwt(token: string): any {; 29: const parts = token.split('.');			40: } catch {	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
